date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season,result_num,streak_win,streak_draw,streak_loss,streak_unbeaten
2018-09-30,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,1,3,Lobos BUAP,1.9,1.2,59.0,7833.0,Gabriel Achilier,4-2-3-1,Roberto Ríos Jacome,Match Report,,19,6,19.2,2.0,0,0,Morelia,2019,-1,0,1,0,1
2018-09-30,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,3,1,Morelia,1.2,1.9,41.0,7833.0,Francisco Javier Rodríguez,4/4/2002,Roberto Ríos Jacome,Match Report,,15,8,20.3,1.0,0,0,Lobos BUAP,2019,1,1,0,0,1
2018-09-30,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,2,2,UNAM,0.9,1.9,54.0,18630.0,Brayan Angulo,5/3/2002,Eduardo Basulto,Match Report,,10,3,19.0,2.0,0,0,Puebla,2019,0,0,0,1,0
2018-09-30,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,2,2,Puebla,1.9,0.9,46.0,18630.0,Pablo Barrera,4/4/2002,Eduardo Basulto,Match Report,,15,7,21.2,1.0,0,1,UNAM,2019,0,0,1,0,4
2018-09-29,2023-03-20 21:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,0,Tijuana,1.6,0.5,41.0,32597.0,Dorlan Pabón,5/4/2001,Jonathan Hernández,Match Report,,4,2,24.8,1.0,1,1,Monterrey,2019,1,0,1,0,1
2018-09-29,2023-03-20 21:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,3,Monterrey,0.5,1.6,59.0,32597.0,Gibran Lajud,4/4/2002,Jonathan Hernández,Match Report,,11,1,22.5,1.0,0,0,Tijuana,2019,-1,3,0,0,3
2018-09-29,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,Necaxa,0.8,1.4,36.0,15542.0,José Abella,4/4/2002,Roberto García,Match Report,,11,4,27.1,2.0,0,0,Santos Laguna,2019,1,0,1,0,2
2018-09-29,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Santos,1.4,0.8,64.0,15542.0,Matías Fernández,4-2-3-1,Roberto García,Match Report,,20,7,21.2,3.0,0,0,Necaxa,2019,-1,0,0,1,0
2018-09-29,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,3,Pachuca,0.8,2.4,37.0,27512.0,José Corona,4/4/2002,Fernando Guerrero,Match Report,,13,3,16.5,1.0,0,0,Cruz Azul,2019,-1,1,0,0,1
2018-09-29,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,1,Cruz Azul,2.4,0.8,63.0,27512.0,Jorge Daniel Hernández,5/3/2002,Fernando Guerrero,Match Report,,20,11,17.4,1.0,0,0,Pachuca,2019,1,0,0,1,0
2018-09-29,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,2,UANL,0.4,1.6,49.0,18889.0,Tiago Volpi,4/3/2003,Jorge Rojas,Match Report,,11,1,25.6,2.0,0,0,Queretaro,2019,-1,0,1,0,1
2018-09-29,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,2,0,Querétaro,1.6,0.4,51.0,18889.0,Guido Pizarro,4/4/2002,Jorge Rojas,Match Report,,13,7,19.1,1.0,0,0,UANL,2019,1,0,2,0,5
2018-09-28,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,W,2,0,Toluca,1.1,0.9,49.0,15441.0,Leiton Jiménez,4-2-3-1,Andonai Escobedo,Match Report,,10,4,16.3,1.0,0,0,Atlas,2019,1,0,0,6,0
2018-09-28,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,0,2,Atlas,0.9,1.1,51.0,15441.0,Rubens Sambueza,4-2-3-1,Andonai Escobedo,Match Report,,10,3,18.5,0.0,0,0,Toluca,2019,-1,3,0,0,3
2018-09-28,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,4,0,Veracruz,2.3,0.4,61.0,7711.0,Mauro Boselli,4-2-3-1,Diego Montaño,Match Report,,12,4,19.0,1.0,1,1,Leon,2019,1,0,0,3,0
2018-09-28,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,L,0,4,León,0.4,2.3,39.0,7711.0,Cristian Menéndez,4-2-3-1,Diego Montaño,Match Report,,10,3,21.5,0.0,0,0,Veracruz,2019,-1,0,1,0,1
2018-09-23,2023-03-20 20:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,0,0,UANL,0.4,1.0,31.0,41615.0,José María Basanta,5/4/2001,Jorge Pérez,Match Report,,10,2,23.4,2.0,0,0,Monterrey,2019,0,0,0,2,0
2018-09-23,2023-03-20 20:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,0,0,Monterrey,1.0,0.4,69.0,41615.0,Juninho,4/3/2003,Jorge Pérez,Match Report,,11,1,15.2,0.0,0,0,UANL,2019,0,0,1,0,4
2018-09-23,2023-03-20 18:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Veracruz,1.3,2.5,53.0,22043.0,José Abella,4/4/2002,Eduardo Basulto,Match Report,,13,5,20.3,2.0,0,0,Santos Laguna,2019,0,1,0,0,1
2018-09-23,2023-03-20 18:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,Santos,2.5,1.3,47.0,22043.0,Cristian Menéndez,4-2-3-1,Eduardo Basulto,Match Report,,18,9,17.5,0.0,0,0,Veracruz,2019,0,0,0,2,0
2018-09-23,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,Guadalajara,1.0,2.4,47.0,23034.0,Tiago Volpi,4/3/2003,Marco Antonio Nava,Match Report,,6,0,26.0,1.0,1,1,Queretaro,2019,0,0,0,1,0
2018-09-23,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Querétaro,2.4,1.0,53.0,23034.0,Jair Pereira,3-5-1-1,Marco Antonio Nava,Match Report,,17,5,17.5,0.0,1,1,Guadalajara,2019,0,1,0,0,1
2018-09-22,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,0,Atlas,1.0,1.7,56.0,18541.0,José Corona,4/4/2002,Diego Montaño,Match Report,,10,4,24.8,0.0,0,0,Cruz Azul,2019,1,0,0,1,0
2018-09-22,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,2,Cruz Azul,1.7,1.0,44.0,18541.0,Juan Pablo Vigón,4-2-3-1,Diego Montaño,Match Report,,14,6,19.8,1.0,0,0,Atlas,2019,-1,0,0,5,0
2018-09-22,2023-03-20 19:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,1,0,Pachuca,1.5,1.0,40.0,26333.0,Gibran Lajud,4/4/2002,Óscar Macias,Match Report,,11,2,12.1,0.0,0,0,Tijuana,2019,1,2,0,0,2
2018-09-22,2023-03-20 19:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,1,Tijuana,1.0,1.5,60.0,26333.0,Jorge Daniel Hernández,4/3/2003,Óscar Macias,Match Report,,13,4,21.5,1.0,0,0,Pachuca,2019,-1,0,1,0,6
2018-09-22,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,León,1.1,1.0,42.0,16576.0,Francisco Javier Rodríguez,4/4/2002,Oscar Mejia,Match Report,,7,1,18.7,1.0,0,0,Lobos BUAP,2019,1,0,0,5,0
2018-09-22,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Lobos BUAP,1.0,1.1,58.0,16576.0,Mauro Boselli,4-2-3-1,Oscar Mejia,Match Report,,14,3,20.9,4.0,0,0,Leon,2019,-1,0,0,2,0
2018-09-22,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,2,Necaxa,2.5,1.5,44.0,15705.0,Rubens Sambueza,4-2-3-1,Francisco Chacón,Match Report,,24,8,17.4,1.0,0,0,Toluca,2019,1,2,0,0,2
2018-09-22,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,2,3,Toluca,1.5,2.5,56.0,15705.0,Matías Fernández,4-2-3-1,Francisco Chacón,Match Report,,15,4,23.1,2.0,0,0,Necaxa,2019,-1,1,0,0,1
2018-09-21,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,3,2,Puebla,3.1,1.0,54.0,23234.0,Oribe Peralta,4/4/2002,Luis Santander,Match Report,,24,8,21.1,0.0,1,1,America,2019,1,2,0,0,3
2018-09-21,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,L,2,3,América,1.0,3.1,46.0,23234.0,Brayan Angulo,5/3/2002,Luis Santander,Match Report,,7,2,16.8,2.0,0,0,Puebla,2019,-1,2,0,0,2
2018-09-21,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,D,0,0,UNAM,1.0,1.0,56.0,20757.0,Gabriel Achilier,4-2-3-1,Roberto García,Match Report,,12,3,17.8,0.0,0,0,Morelia,2019,0,0,0,2,0
2018-09-21,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,D,0,0,Morelia,1.0,1.0,44.0,20757.0,Pablo Barrera,4/4/2002,Roberto García,Match Report,,10,2,21.2,2.0,0,0,UNAM,2019,0,2,0,0,3
2018-09-16,2023-03-20 18:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,1,0,Atlas,0.7,1.0,37.0,22057.0,Juan Carlos Valenzuela,4/4/2002,Fernando Hernández,Match Report,,7,5,17.7,0.0,0,0,Tijuana,2019,1,1,0,0,1
2018-09-16,2023-03-20 18:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,L,0,1,Tijuana,1.0,0.7,63.0,22057.0,Juan Pablo Vigón,4-1-3-2,Fernando Hernández,Match Report,,21,3,20.8,1.0,0,0,Atlas,2019,-1,0,0,4,0
2018-09-16,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,3,0,León,1.3,0.5,50.0,21514.0,José Abella,4/3/2003,Fernando Guerrero,Match Report,,11,5,24.2,1.0,1,1,Santos Laguna,2019,1,0,0,1,0
2018-09-16,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,0,3,Santos,0.5,1.3,50.0,21514.0,Mauro Boselli,4-2-3-1,Fernando Guerrero,Match Report,,12,0,20.2,0.0,0,0,Leon,2019,-1,0,0,1,0
2018-09-16,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,2,4,UNAM,1.2,1.7,47.0,15235.0,Abraham González,4/5/2001,Jorge Pérez,Match Report,,11,2,16.4,1.0,0,0,Lobos BUAP,2019,-1,0,0,4,0
2018-09-16,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,4,2,Lobos BUAP,1.7,1.2,53.0,15235.0,Pablo Barrera,4/4/2002,Jorge Pérez,Match Report,,16,6,16.5,0.0,0,0,UNAM,2019,1,1,0,0,2
2018-09-15,2023-03-20 21:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,2,4,Guadalajara,2.2,1.3,48.0,37812.0,Dorlan Pabón,4-2-3-1,Francisco Chacón,Match Report,,23,8,18.2,0.0,0,0,Monterrey,2019,-1,0,0,1,0
2018-09-15,2023-03-20 21:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,4,2,Monterrey,1.3,2.2,52.0,37812.0,Jair Pereira,5/4/2001,Francisco Chacón,Match Report,,11,6,17.6,0.0,0,0,Guadalajara,2019,1,0,0,1,0
2018-09-15,2023-03-20 20:45:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,2,Necaxa,0.4,1.3,51.0,22578.0,José Corona,4-1-4-1,César Arturo Ramos,Match Report,,12,3,24.7,1.0,0,0,Cruz Azul,2019,-1,1,0,0,12
2018-09-15,2023-03-20 20:45:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,0,Cruz Azul,1.3,0.4,49.0,22578.0,Matías Fernández,4-2-3-1,César Arturo Ramos,Match Report,,10,3,24.5,2.0,1,1,Necaxa,2019,1,0,0,1,0
2018-09-15,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,2,América,0.4,1.1,56.0,24003.0,Gabriel Achilier,4/5/2001,Eduardo Basulto,Match Report,,3,1,16.2,0.0,0,0,Morelia,2019,-1,0,0,1,0
2018-09-15,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,1,Morelia,1.1,0.4,44.0,24003.0,Oribe Peralta,4/4/2002,Eduardo Basulto,Match Report,,13,5,22.0,2.0,0,0,America,2019,1,1,0,0,2
2018-09-15,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Pachuca,1.0,1.3,54.0,17730.0,Juninho,4/3/2003,Oscar Mejia,Match Report,,10,2,19.9,1.0,0,0,UANL,2019,0,1,0,0,3
2018-09-15,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,UANL,1.3,1.0,46.0,17730.0,Jorge Daniel Hernández,4/3/2003,Oscar Mejia,Match Report,,15,4,20.4,1.0,0,0,Pachuca,2019,0,2,0,0,5
2018-09-15,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Puebla,1.2,1.5,63.0,15569.0,Tiago Volpi,4/3/2003,Diego Montaño,Match Report,,24,4,20.2,4.0,0,0,Queretaro,2019,-1,3,0,0,4
2018-09-15,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,Querétaro,1.5,1.2,37.0,15569.0,Brayan Angulo,5/3/2002,Diego Montaño,Match Report,,11,3,16.5,0.0,0,0,Puebla,2019,1,1,0,0,1
2018-09-14,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,3,2,Veracruz,1.4,1.1,43.0,8897.0,Rubens Sambueza,4-2-3-1,Luis Santander,Match Report,,9,3,18.0,1.0,1,1,Toluca,2019,1,1,0,0,1
2018-09-14,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,L,2,3,Toluca,1.1,1.4,57.0,8897.0,Cristian Menéndez,4-2-3-1,Luis Santander,Match Report,,12,3,20.6,2.0,0,0,Veracruz,2019,-1,0,0,1,0
2018-09-02,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,2,0,Lobos BUAP,2.4,0.4,49.0,19283.0,Oribe Peralta,4/4/2002,Óscar Macias,Match Report,,13,5,18.2,0.0,1,1,America,2019,1,0,1,0,1
2018-09-02,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,L,0,2,América,0.4,2.4,51.0,19283.0,Francisco Javier Rodríguez,4/3/2003,Óscar Macias,Match Report,,8,4,21.5,1.0,0,0,Lobos BUAP,2019,-1,0,0,3,0
2018-09-02,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,1,2,Toluca,1.3,1.7,51.0,31000.0,José Abella,4/4/2002,Marco Antonio Nava,Match Report,,17,6,23.3,5.0,0,0,Santos Laguna,2019,-1,0,2,0,5
2018-09-02,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,2,1,Santos,1.7,1.3,49.0,31000.0,Alfredo Talavera,4/4/2002,Marco Antonio Nava,Match Report,,15,5,23.2,0.0,1,1,Toluca,2019,1,0,0,2,0
2018-09-01,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,1,3,Pachuca,1.3,2.1,64.0,23095.0,Jair Pereira,4-2-3-1,Eduardo Basulto,Match Report,,15,3,21.2,2.0,0,0,Guadalajara,2019,-1,3,0,0,3
2018-09-01,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,3,1,Guadalajara,2.1,1.3,36.0,23095.0,Alfonso Blanco Antúnez,4-4-1-1,Eduardo Basulto,Match Report,,12,8,18.1,0.0,0,0,Pachuca,2019,1,1,0,0,4
2018-09-01,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,1,Atlas,3.8,0.9,66.0,41363.0,Guido Pizarro,4-2-3-1,Francisco Chacón,Match Report,,29,14,17.1,1.0,0,0,UANL,2019,1,0,1,0,2
2018-09-01,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,1,2,UNAM,1.0,1.1,46.0,31297.0,Mauro Boselli,4-2-3-1,Jorge Rojas,Match Report,,13,5,17.7,0.0,0,0,Leon,2019,-1,2,0,0,2
2018-09-01,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,3,UANL,0.9,3.8,34.0,41363.0,Juan Pablo Vigón,4-1-3-2,Francisco Chacón,Match Report,,9,3,19.1,0.0,0,0,Atlas,2019,-1,0,0,3,0
2018-09-01,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,2,1,León,1.1,1.0,54.0,31297.0,Pablo Barrera,4-4-1-1,Jorge Rojas,Match Report,,14,6,21.5,0.0,0,0,UNAM,2019,1,0,1,0,1
2018-09-01,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,4,1,Veracruz,0.7,1.8,46.0,81070.0,José Corona,4-2-3-1,Roberto García,Match Report,,10,4,21.6,0.0,0,0,Cruz Azul,2019,1,0,1,0,11
2018-09-01,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,4,Cruz Azul,1.8,0.7,54.0,81070.0,Cristian Menéndez,4-2-3-1,Roberto García,Match Report,,6,1,16.9,0.0,1,1,Veracruz,2019,-1,1,0,0,1
2018-08-31,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,1,2,Puebla,1.0,1.8,42.0,46928.0,José María Basanta,4-2-3-1,Fernando Guerrero,Match Report,,15,5,22.2,1.0,0,0,Monterrey,2019,-1,0,1,0,3
2018-08-31,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,W,2,1,Monterrey,1.8,1.0,58.0,46928.0,Brayan Angulo,5/3/2002,Fernando Guerrero,Match Report,,15,4,18.5,0.0,0,0,Puebla,2019,1,0,0,1,0
2018-08-31,2023-03-20 19:06:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,W,1,0,Necaxa,2.1,0.8,46.0,27333.0,Juan Carlos Valenzuela,4/4/2002,Luis Santander,Match Report,,17,5,18.4,0.0,0,0,Tijuana,2019,1,0,0,1,0
2018-08-31,2023-03-20 19:06:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,0,1,Tijuana,0.8,2.1,54.0,27333.0,Matías Fernández,4-2-3-1,Luis Santander,Match Report,,20,4,22.4,0.0,0,0,Necaxa,2019,-1,0,1,0,1
2018-08-31,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,L,1,4,Querétaro,1.0,2.6,59.0,17501.0,Gabriel Achilier,4/5/2001,César Arturo Ramos,Match Report,,19,5,22.3,0.0,0,0,Morelia,2019,-1,0,2,0,6
2018-08-31,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,4,1,Morelia,2.6,1.0,41.0,17501.0,Tiago Volpi,4/3/2003,César Arturo Ramos,Match Report,,12,6,19.4,1.0,0,0,Queretaro,2019,1,2,0,0,3
2018-08-26,2023-03-20 18:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,Santos,0.7,2.0,46.0,28460.0,José Corona,4-2-3-1,Óscar Macias,Match Report,,6,1,18.2,0.0,0,0,Cruz Azul,2019,0,2,0,0,10
2018-08-26,2023-03-20 18:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Cruz Azul,2.0,0.7,54.0,28460.0,José Abella,4/4/2002,Óscar Macias,Match Report,,12,3,20.9,2.0,0,0,Santos Laguna,2019,0,0,1,0,4
2018-08-26,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,2,1,Toluca,1.2,0.6,42.0,16698.0,Mauro Boselli,4-2-3-1,Diego Montaño,Match Report,,14,9,17.4,1.0,0,0,Leon,2019,1,1,0,0,1
2018-08-26,2023-03-20 16:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,L,1,2,León,0.6,1.2,58.0,16698.0,Alfredo Talavera,4/4/2002,Diego Montaño,Match Report,,14,4,21.8,1.0,0,0,Toluca,2019,-1,0,0,1,0
2018-08-26,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,0,2,Querétaro,0.8,1.3,50.0,15046.0,Francisco Javier Rodríguez,4-2-3-1,Luis Santander,Match Report,,11,4,22.5,2.0,0,0,Lobos BUAP,2019,-1,0,0,2,0
2018-08-26,2023-03-20 12:00:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,2,0,Lobos BUAP,1.3,0.8,50.0,15046.0,Tiago Volpi,4/3/2003,Luis Santander,Match Report,,11,5,21.6,2.0,0,0,Queretaro,2019,1,1,0,0,2
2018-08-25,2023-03-20 21:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,2,2,Morelia,1.3,1.2,39.0,40129.0,José María Basanta,4/4/2002,Andonai Escobedo,Match Report,,14,6,17.8,1.0,0,0,Monterrey,2019,0,2,0,0,2
2018-08-25,2023-03-20 21:06:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,2,2,Monterrey,1.2,1.3,61.0,40129.0,Gabriel Achilier,4/5/2001,Andonai Escobedo,Match Report,,8,7,18.5,1.0,0,0,Morelia,2019,0,0,1,0,5
2018-08-25,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Necaxa,1.6,1.0,57.0,18539.0,Guido Pizarro,4-2-3-1,Erick Yair Miranda,Match Report,,16,2,23.7,2.0,1,1,UANL,2019,0,1,0,0,1
2018-08-25,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,UANL,1.0,1.6,43.0,18539.0,Matías Fernández,4-2-3-1,Erick Yair Miranda,Match Report,,15,5,21.7,2.0,0,0,Necaxa,2019,0,0,0,1,0
2018-08-25,2023-03-20 20:30:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,1,Veracruz,1.7,0.4,63.0,7693.0,Juan Carlos Valenzuela,4/4/2002,Marco Antonio Nava,Match Report,,18,4,18.1,1.0,0,0,Tijuana,2019,-1,0,1,0,1
2018-08-25,2023-03-20 20:30:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,1,0,Tijuana,0.4,1.7,37.0,7693.0,Cristian Menéndez,4-2-3-1,Marco Antonio Nava,Match Report,,5,1,13.6,0.0,0,0,Veracruz,2019,1,0,0,2,0
2018-08-25,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,2,2,UNAM,1.2,1.2,47.0,38342.0,Oribe Peralta,4/4/2002,Fernando Guerrero,Match Report,,13,2,18.0,0.0,0,0,America,2019,0,0,0,1,0
2018-08-25,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,2,2,América,1.2,1.2,53.0,38342.0,Pablo Barrera,4-4-1-1,Fernando Guerrero,Match Report,,17,5,24.8,2.0,0,0,UNAM,2019,0,0,0,2,0
2018-08-25,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,2,Pachuca,1.9,1.8,46.0,17982.0,José Daniel Guerrero,4/4/2002,Roberto García,Match Report,,14,5,16.8,1.0,0,0,Puebla,2019,-1,1,0,0,2
2018-08-25,2023-03-20 17:00:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,0,Puebla,1.8,1.9,54.0,17982.0,Erick Gutiérrez,4/4/2002,Roberto García,Match Report,,20,10,18.0,1.0,0,0,Pachuca,2019,1,0,1,0,3
2018-08-24,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,L,0,1,Guadalajara,1.0,0.7,42.0,37921.0,Leiton Jiménez,4/4/2002,César Arturo Ramos,Match Report,,18,4,22.0,2.0,0,0,Atlas,2019,-1,0,0,2,0
2018-08-24,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,1,0,Atlas,0.7,1.0,58.0,37921.0,Jair Pereira,4-2-3-1,César Arturo Ramos,Match Report,,9,6,22.1,0.0,0,0,Guadalajara,2019,1,2,0,0,2
2018-08-22,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Away,W,2,1,Lobos BUAP,1.4,1.4,48.0,7836.0,José María Basanta,4/4/2002,Jorge Rojas,Match Report,,15,7,19.4,0.0,0,0,Monterrey,2019,1,1,0,0,1
2018-08-22,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,L,1,2,Monterrey,1.4,1.4,52.0,7836.0,Francisco Javier Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,12,5,18.7,0.0,0,0,Lobos BUAP,2019,-1,0,0,1,0
2018-08-22,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,W,4,0,Veracruz,2.1,0.1,60.0,40874.0,Guido Pizarro,4-2-3-1,Jonathan Hernández,Match Report,,20,12,17.1,0.0,0,0,UANL,2019,1,0,0,3,0
2018-08-22,2023-03-20 21:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Away,L,0,4,UANL,0.1,2.1,40.0,40874.0,Cristian Menéndez,4-2-3-1,Jonathan Hernández,Match Report,,4,0,26.1,0.0,0,0,Veracruz,2019,-1,0,0,1,0
2018-08-22,2023-03-20 19:06:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,D,2,2,Santos,1.1,0.7,49.0,26333.0,Juan Carlos Valenzuela,4/4/2002,Oscar Mejia,Match Report,,14,4,20.3,1.0,0,0,Tijuana,2019,0,0,0,1,0
2018-08-22,2023-03-20 19:06:00,Liga MX,Apertura 2018 Regular Season,Wed,Away,D,2,2,Tijuana,0.7,1.1,51.0,26333.0,José Abella,4/4/2002,Oscar Mejia,Match Report,,15,4,21.3,0.0,0,0,Santos Laguna,2019,0,3,0,0,3
2018-08-22,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,W,1,0,Toluca,1.2,0.7,44.0,31120.0,José Corona,4/5/2001,Francisco Chacón,Match Report,,13,3,18.0,0.0,0,0,Cruz Azul,2019,1,1,0,0,9
2018-08-22,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Away,L,0,2,León,0.6,1.5,57.0,25175.0,Oribe Peralta,4/4/2002,Marco Antonio Nava,Match Report,,10,2,17.8,0.0,0,0,America,2019,-1,0,1,0,4
2018-08-22,2023-03-20 19:00:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,W,2,0,América,1.5,0.6,43.0,25175.0,Mauro Boselli,4-2-3-1,Marco Antonio Nava,Match Report,,9,3,16.7,0.0,1,1,Leon,2019,1,0,0,1,0
