date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
2/3/2023,20:05,Liga MX,Clausura 2023 Regular Season,Fri,Home,L,2,3,FC Juárez,1.5,0.8,54,17023,Jefferson Intriago,4/4/2002,Marco Ortíz,Match Report,,23,8,21.2,1,0,0,Mazatlan,2023
2/3/2023,19:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,1,1,Tijuana,0.8,0.8,50,,Alexis Francisco Peña,4/4/2002,César Arturo Ramos,Match Report,,15,6,19,0,0,0,Necaxa,2023
2/3/2023,19:00,Liga MX,Clausura 2023 Regular Season,Fri,Away,D,1,1,Necaxa,0.8,0.8,50,,Lisandro López,4-1-2-1-2,César Arturo Ramos,Match Report,,10,2,23.7,0,0,0,Tijuana,2023
2/2/2023,21:00,Liga MX,Clausura 2023 Regular Season,Thu,Away,L,0,2,Atlético,0.8,1.8,56,12409,Antony Silva,3/4/2003,Adonai Escobedo,Match Report,,15,4,20,1,0,0,Puebla,2023
2/2/2023,21:00,Liga MX,Clausura 2023 Regular Season,Thu,Home,W,2,0,Puebla,1.8,0.8,44,12409,Javier Güemez,4/3/2003,Adonai Escobedo,Match Report,,15,4,21.5,1,0,1,Atletico,2023
2/1/2023,20:05,Liga MX,Clausura 2023 Regular Season,Wed,Away,D,0,0,Atlas,0.9,0.5,59,,Claudio Baeza,4-4-1-1,Luis Santander,Match Report,,15,4,22.3,3,0,0,Toluca,2023
2/1/2023,20:05,Liga MX,Clausura 2023 Regular Season,Wed,Home,D,0,0,Toluca,0.5,0.9,41,,Hugo Nervo,4/3/2003,Luis Santander,Match Report,,11,2,21.4,2,0,0,Atlas,2023
1/29/2023,19:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,2,1,Necaxa,2.6,1.4,58,,Óscar Ustari,4-2-3-1,Victor Caceres,Match Report,,24,11,20.9,0,1,1,Pachuca,2023
1/29/2023,19:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,2,Pachuca,1.4,2.6,42,,Alexis Francisco Peña,3/5/2002,Victor Caceres,Match Report,,8,2,22.3,1,1,1,Necaxa,2023
1/29/2023,12:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,D,0,0,León,2.4,1,74,20887,Claudio Baeza,4/4/2002,Adonai Escobedo,Match Report,,31,9,17.3,1,0,0,Toluca,2023
1/29/2023,12:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,D,0,0,Toluca,1,2.4,26,20887,Rodolfo Cota,4/4/2002,Adonai Escobedo,Match Report,,7,1,24.3,0,0,0,Leon,2023
1/28/2023,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,6,0,Mazatlán,3.1,0.5,61,22588,Henry Martín,4-2-3-1,Luis Santander,Match Report,,16,8,16.5,4,0,0,America,2023
1/28/2023,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,0,6,América,0.5,3.1,39,22588,Jefferson Intriago,4-1-4-1,Luis Santander,Match Report,,10,2,18.1,0,0,0,Mazatlan,2023
1/28/2023,20:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,2,1,FC Juárez,1.9,1.6,35,17009,Víctor Guzmán,4/3/2003,César Arturo Ramos,Match Report,,6,1,17.8,0,1,1,Guadalajara,2023
1/28/2023,20:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,L,1,2,Guadalajara,1.6,1.9,65,17009,Alfredo Talavera,4/4/2002,César Arturo Ramos,Match Report,,27,5,21.2,2,0,0,FC Juarez,2023
1/28/2023,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,0,0,Atlético,1.5,0.1,71,41615,Guido Pizarro,5/3/2002,Diego Montaño,Match Report,,18,3,13,0,0,0,UANL,2023
1/28/2023,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,0,0,UANL,0.1,1.5,29,41615,Javier Güemez,4-3-1-2,Diego Montaño,Match Report,,2,0,59.9,0,0,0,Atletico,2023
1/27/2023,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,2,1,Puebla,1.1,1.1,47,14276,Celso Ortiz,4/4/2002,Jesus Lopez,Match Report,,19,3,23.8,1,0,0,Monterrey,2023
1/27/2023,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Home,L,1,2,Monterrey,1.1,1.1,53,14276,Antony Silva,5/4/2001,Jesus Lopez,Match Report,,16,8,20.8,0,0,0,Puebla,2023
1/27/2023,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,0,0,UNAM,1.3,0.1,66,,Lisandro López,4-2-3-1,Ismael Lopez,Match Report,,22,6,18,0,0,0,Tijuana,2023
1/27/2023,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Away,D,0,0,Tijuana,0.1,1.3,34,,Juan Ignacio Dinenno,4-2-3-1,Ismael Lopez,Match Report,,4,2,19,0,0,0,UNAM,2023
1/26/2023,21:05,Liga MX,Clausura 2023 Regular Season,Thu,Away,D,2,2,Atlas,0.5,1,28,14073,Carlos Acevedo,4/4/2002,Marco Ortíz,Match Report,,11,2,21.4,0,0,0,Santos Laguna,2023
1/26/2023,21:05,Liga MX,Clausura 2023 Regular Season,Thu,Home,D,2,2,Santos,1,0.5,72,14073,Aldo Rocha,4/3/2003,Marco Ortíz,Match Report,,13,4,18.6,0,0,0,Atlas,2023
1/22/2023,19:10,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,4,1,FC Juárez,1.5,0.7,47,,Óscar Ustari,4-2-3-1,Ismael Lopez,Match Report,,12,4,24.4,3,1,1,Pachuca,2023
1/22/2023,19:10,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,4,Pachuca,0.7,1.5,53,,Alfredo Talavera,4-1-4-1,Ismael Lopez,Match Report,,12,4,17.6,0,0,0,FC Juarez,2023
1/22/2023,17:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,D,3,3,Querétaro,2.4,2.3,51,,Aldo Rocha,4/4/2002,Óscar Macias,Match Report,,15,7,17.8,1,0,0,Atlas,2023
1/22/2023,17:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,D,3,3,Atlas,2.3,2.4,49,,Pablo Barrera,4/4/2002,Óscar Macias,Match Report,,13,4,24.9,0,1,2,Queretaro,2023
1/22/2023,12:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,4,UNAM,1.5,1.8,52,,William Tesillo,5/4/2001,Edgar Morales,Match Report,,12,2,17.9,2,0,0,Leon,2023
1/22/2023,12:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,4,1,León,1.8,1.5,48,,Nicolás Freire,4-2-3-1,Edgar Morales,Match Report,,9,5,19.3,0,0,0,UNAM,2023
1/21/2023,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,2,1,Guadalajara,1.5,1.1,54,31398,Claudio Baeza,4-2-3-1,Marco Ortíz,Match Report,,13,4,18.2,0,0,0,Toluca,2023
1/21/2023,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,L,1,2,Toluca,1.1,1.5,46,31398,Víctor Guzmán,4/3/2003,Marco Ortíz,Match Report,,13,2,16.6,0,0,0,Guadalajara,2023
1/21/2023,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,0,1,Necaxa,1.2,0.6,70,18114,José Corona,3/4/2003,Jorge Camacho,Match Report,,17,3,18.4,1,0,0,Cruz Azul,2023
1/21/2023,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,1,0,Cruz Azul,0.6,1.2,30,18114,Fabricio Formiliano,3/4/2003,Jorge Camacho,Match Report,,9,3,18.7,0,0,0,Necaxa,2023
1/21/2023,19:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,2,2,Puebla,1.8,0.7,65,,Henry Martín,4-2-3-1,Oscar Mejia,Match Report,,19,6,23.1,4,0,0,America,2023
1/21/2023,19:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,2,2,América,0.7,1.8,35,,Antony Silva,4-1-4-1,Oscar Mejia,Match Report,,8,5,21.2,0,0,0,Puebla,2023
1/21/2023,17:06,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,3,1,Atlético,2.4,1.3,46,,Celso Ortiz,4/4/2002,Fernando Guerrero,Match Report,,15,3,16.8,1,0,0,Monterrey,2023
1/21/2023,17:06,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,1,3,Monterrey,1.3,2.4,54,,Unai Bilbao,4-3-1-2,Fernando Guerrero,Match Report,,9,3,17.7,0,0,0,Atletico,2023
1/20/2023,20:00,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,2,1,Mazatlán,1.9,1.5,47,,Carlos Acevedo,4/4/2002,César Arturo Ramos,Match Report,,23,12,17.3,0,0,0,Santos Laguna,2023
1/20/2023,20:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,L,1,2,Santos,1.5,1.9,53,,Jefferson Intriago,4-2-2-2,César Arturo Ramos,Match Report,,16,5,17.8,0,0,0,Mazatlan,2023
1/20/2023,19:10,Liga MX,Clausura 2023 Regular Season,Fri,Away,D,1,1,Tijuana,0.5,0.6,61,,Guido Pizarro,4/3/2003,Adonai Escobedo,Match Report,,11,5,22.5,1,0,0,UANL,2023
1/20/2023,19:10,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,1,1,UANL,0.6,0.5,39,,Lisandro López,4-2-3-1,Adonai Escobedo,Match Report,,8,2,16.7,0,0,0,Tijuana,2023
1/16/2023,21:05,Liga MX,Clausura 2023 Regular Season,Mon,Home,W,2,1,Necaxa,0.9,1,59,,William Tesillo,5/4/2001,Brian Gonzalez,Match Report,,15,2,20.5,2,0,0,Leon,2023
1/16/2023,21:05,Liga MX,Clausura 2023 Regular Season,Mon,Away,L,1,2,León,1,0.9,41,,Fabricio Formiliano,4-2-3-1,Brian Gonzalez,Match Report,,4,2,24.8,1,1,1,Necaxa,2023
1/15/2023,19:05,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,4,UANL,2.3,2.7,51,41615,Óscar Ustari,4-2-3-1,Marco Ortíz,Match Report,,13,3,16,0,0,0,Pachuca,2023
1/15/2023,19:05,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,4,1,Pachuca,2.7,2.3,49,41615,Guido Pizarro,4/3/2003,Marco Ortíz,Match Report,,17,7,16.4,2,0,0,UANL,2023
1/14/2023,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,3,0,UNAM,3.3,1.7,39,16144,Carlos Acevedo,4-2-3-1,Luis Santander,Match Report,,26,18,15.8,1,1,1,Santos Laguna,2023
1/14/2023,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,0,3,Santos,1.7,3.3,61,16144,Nicolás Freire,4-2-3-1,Luis Santander,Match Report,,23,8,21.7,2,0,0,UNAM,2023
1/14/2023,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,2,2,Toluca,2.2,1.3,51,,Henry Martín,4-2-3-1,Fernando Guerrero,Match Report,,17,3,19.9,1,1,1,America,2023
1/14/2023,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,2,2,América,1.3,2.2,49,,Claudio Baeza,4-2-3-1,Fernando Guerrero,Match Report,,18,12,17.9,0,0,0,Toluca,2023
1/14/2023,18:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,3,0,Tijuana,1.3,1.5,47,,Alfredo Talavera,4-2-3-1,Victor Caceres,Match Report,,12,3,21.1,0,1,1,FC Juarez,2023
1/14/2023,18:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,0,3,FC Juárez,1.5,1.3,53,,Lisandro López,4-2-3-1,Victor Caceres,Match Report,,15,3,17.2,0,0,0,Tijuana,2023
1/14/2023,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,3,2,Cruz Azul,1.3,0.9,57,,Celso Ortiz,4/4/2002,César Arturo Ramos,Match Report,,17,8,21.7,1,0,0,Monterrey,2023
1/14/2023,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Home,L,2,3,Monterrey,0.9,1.3,43,,José Corona,4/3/2003,César Arturo Ramos,Match Report,,13,5,20.9,1,0,0,Cruz Azul,2023
1/13/2023,21:05,Liga MX,Clausura 2023 Regular Season,Fri,Home,W,2,0,Querétaro,0.9,0.5,59,10613,Antony Silva,4-1-4-1,Jorge Camacho,Match Report,,12,5,20.3,0,0,0,Puebla,2023
1/13/2023,21:05,Liga MX,Clausura 2023 Regular Season,Fri,Away,L,0,2,Puebla,0.5,0.9,41,10613,Pablo Barrera,4/4/2002,Jorge Camacho,Match Report,,11,5,21.5,1,0,0,Queretaro,2023
1/13/2023,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Away,D,0,0,Atlético,0.5,0.5,69,22117,Jesús Sánchez García,4/3/2003,Daniel Quintero,Match Report,,13,5,22.5,1,0,0,Guadalajara,2023
1/13/2023,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,0,0,Guadalajara,0.5,0.5,31,22117,Javier Güemez,4/4/2002,Daniel Quintero,Match Report,,4,1,13.7,0,0,0,Atletico,2023
1/12/2023,21:05,Liga MX,Clausura 2023 Regular Season,Thu,Home,W,2,1,Mazatlán,3.8,0.5,54,,Aldo Rocha,4/4/2002,Ismael Lopez,Match Report,,21,9,19.5,1,1,1,Atlas,2023
1/12/2023,21:05,Liga MX,Clausura 2023 Regular Season,Thu,Away,L,1,2,Atlas,0.5,3.8,46,,Néstor Vidrio,4-4-1-1,Ismael Lopez,Match Report,,11,3,22.8,0,0,0,Mazatlan,2023
1/9/2023,21:10,Liga MX,Clausura 2023 Regular Season,Mon,Home,W,5,1,Puebla,2.7,1,62,,Óscar Ustari,4-2-3-1,Diego Montaño,Match Report,,21,9,17.6,2,0,1,Pachuca,2023
1/9/2023,21:10,Liga MX,Clausura 2023 Regular Season,Mon,Away,L,1,5,Pachuca,1,2.7,38,,Antony Silva,4-1-3-2,Diego Montaño,Match Report,,7,2,27.6,1,1,1,Puebla,2023
1/8/2023,19:10,Liga MX,Clausura 2023 Regular Season,Sun,Away,D,1,1,Tijuana,0.7,1.7,59,27333,José Corona,3/4/2003,Daniel Quintero,Match Report,,9,3,15.6,0,0,0,Cruz Azul,2023
1/8/2023,19:10,Liga MX,Clausura 2023 Regular Season,Sun,Home,D,1,1,Cruz Azul,1.7,0.7,41,27333,Lisandro López,4-2-3-1,Daniel Quintero,Match Report,,15,8,20.4,0,1,1,Tijuana,2023
1/8/2023,19:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,W,3,0,Santos,1.6,1.5,43,,Guido Pizarro,4/3/2003,Oscar Mejia,Match Report,,17,6,17.8,1,0,0,UANL,2023
1/8/2023,19:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,L,0,3,UANL,1.5,1.6,57,,Carlos Acevedo,4-2-3-1,Oscar Mejia,Match Report,,16,7,17.1,1,0,0,Santos Laguna,2023
1/8/2023,12:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,2,UNAM,1.1,2.4,32,,Alfredo Talavera,4-2-3-1,Óscar Macias,Match Report,,6,3,10.8,0,0,0,FC Juarez,2023
1/8/2023,12:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,2,1,FC Juárez,2.4,1.1,68,,Juan Ignacio Dinenno,4-2-3-1,Óscar Macias,Match Report,,19,4,20.4,0,1,1,UNAM,2023
1/7/2023,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,L,0,1,Guadalajara,2.2,0.4,63,,Celso Ortiz,4/4/2002,Adonai Escobedo,Match Report,,23,8,18.9,2,0,1,Monterrey,2023
1/7/2023,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,1,0,Monterrey,0.4,2.2,37,,Jesús Sánchez García,4/3/2003,Adonai Escobedo,Match Report,,6,2,17.4,0,0,0,Guadalajara,2023
1/7/2023,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,0,0,Querétaro,1.7,0.4,66,,Miguel Layún,4-4-1-1,Victor Caceres,Match Report,,26,6,17,0,0,0,America,2023
1/7/2023,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,0,0,América,0.4,1.7,34,,Pablo Barrera,4/4/2002,Victor Caceres,Match Report,,7,2,19.9,0,0,0,Queretaro,2023
1/6/2023,19:00,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,3,2,Necaxa,1.7,0.5,45,,Unai Bilbao,4/4/2002,Fernando Hernández,Match Report,,14,6,19.9,0,0,0,Atletico,2023
1/6/2023,19:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,L,2,3,Atlético,0.5,1.7,55,,Fabricio Formiliano,4-2-3-1,Fernando Hernández,Match Report,,12,6,17.6,0,0,0,Necaxa,2023
10/30/2022,19:36,Liga MX,Finals,Sun,Home,W,3,1,Toluca,2.7,0.3,40,21080,Óscar Ustari,4-2-3-1,Adonai Escobedo,Match Report,Leg 2 of 2; Pachuca won,20,6,18.5,1,1,2,Pachuca,2023
10/30/2022,19:36,Liga MX,Finals,Sun,Away,L,1,3,Pachuca,0.3,2.7,60,21080,Claudio Baeza,4-2-3-1,Adonai Escobedo,Match Report,Leg 2 of 2; Pachuca won,8,2,23.7,1,0,0,Toluca,2023
10/27/2022,20:06,Liga MX,Finals,Thu,Away,W,5,1,Toluca,1.2,2.6,38,27232,Óscar Ustari,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,14,6,19,0,0,0,Pachuca,2023
10/27/2022,20:06,Liga MX,Finals,Thu,Home,L,1,5,Pachuca,2.6,1.2,62,27232,Claudio Baeza,4/4/2002,Marco Ortíz,Match Report,Leg 1 of 2,20,4,19.3,1,0,1,Toluca,2023
10/23/2022,20:06,Liga MX,Semi-finals,Sun,Home,L,0,1,Pachuca,1.9,1,66,51348,César Montes,4/4/2002,Luis Santander,Match Report,Leg 2 of 2; Pachuca won,24,11,18,0,0,0,Monterrey,2023
10/23/2022,20:06,Liga MX,Semi-finals,Sun,Away,W,1,0,Monterrey,1,1.9,34,51348,Óscar Ustari,4-2-3-1,Luis Santander,Match Report,Leg 2 of 2; Pachuca won,3,1,26.9,0,1,1,Pachuca,2023
10/22/2022,20:06,Liga MX,Semi-finals,Sat,Home,D,1,1,Toluca,1.4,1.1,65,62945,Guillermo Ochoa,4-2-3-1,Adonai Escobedo,Match Report,Leg 2 of 2; Toluca won,19,4,19.1,1,0,0,America,2023
10/22/2022,20:06,Liga MX,Semi-finals,Sat,Away,D,1,1,América,1.1,1.4,35,62945,Claudio Baeza,4/3/2003,Adonai Escobedo,Match Report,Leg 2 of 2; Toluca won,9,2,20,0,0,0,Toluca,2023
10/20/2022,21:06,Liga MX,Semi-finals,Thu,Away,L,2,5,Pachuca,1.7,3.2,51,13235,Celso Ortiz,4/3/2003,César Arturo Ramos,Match Report,Leg 1 of 2,14,4,20.2,1,0,1,Monterrey,2023
10/20/2022,21:06,Liga MX,Semi-finals,Thu,Home,W,5,2,Monterrey,3.2,1.7,49,13235,Óscar Ustari,4-2-3-1,César Arturo Ramos,Match Report,Leg 1 of 2,18,7,22,0,1,1,Pachuca,2023
10/19/2022,21:06,Liga MX,Semi-finals,Wed,Away,L,1,2,Toluca,1.5,2,62,27273,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,16,5,15.3,2,0,0,America,2023
10/19/2022,21:06,Liga MX,Semi-finals,Wed,Home,W,2,1,América,2,1.5,38,27273,Claudio Baeza,4/4/2002,Marco Ortíz,Match Report,Leg 1 of 2,10,3,20.1,0,1,1,Toluca,2023
10/16/2022,21:06,Liga MX,Quarter-finals,Sun,Home,W,2,1,UANL,0.9,0.9,44,15565,Óscar Ustari,4-2-3-1,Fernando Guerrero,Match Report,Leg 2 of 2; UANL won,12,8,22.6,1,0,0,Pachuca,2023
10/16/2022,21:06,Liga MX,Quarter-finals,Sun,Away,L,1,2,Pachuca,0.9,0.9,56,15565,Guido Pizarro,4-2-3-1,Fernando Guerrero,Match Report,Leg 2 of 2; UANL won,14,1,18.8,0,0,0,UANL,2023
10/16/2022,19:06,Liga MX,Quarter-finals,Sun,Away,W,2,1,Santos,0.6,1.7,44,23851,Claudio Baeza,4/4/2002,Luis Santander,Match Report,Leg 2 of 2; Toluca won,7,3,25,1,0,0,Toluca,2023
10/16/2022,19:06,Liga MX,Quarter-finals,Sun,Home,L,1,2,Toluca,1.7,0.6,56,23851,Carlos Acevedo,4/4/2002,Luis Santander,Match Report,Leg 2 of 2; Toluca won,23,6,14.7,0,0,0,Santos Laguna,2023
10/15/2022,20:06,Liga MX,Quarter-finals,Sat,Home,W,5,1,Puebla,2.2,0.4,53,44298,Guillermo Ochoa,4-2-3-1,Daniel Quintero,Match Report,Leg 2 of 2; América won,15,6,20.2,1,1,1,America,2023
10/15/2022,20:06,Liga MX,Quarter-finals,Sat,Away,L,1,5,América,0.4,2.2,47,44298,Antony Silva,5/4/2001,Daniel Quintero,Match Report,Leg 2 of 2; América won,9,6,21.1,0,0,0,Puebla,2023
10/15/2022,18:06,Liga MX,Quarter-finals,Sat,Home,W,3,0,Cruz Azul,2,2.9,43,39578,Celso Ortiz,4/4/2002,Adonai Escobedo,Match Report,Leg 2 of 2; Monterrey won,15,5,15.4,0,0,0,Monterrey,2023
10/15/2022,18:06,Liga MX,Quarter-finals,Sat,Away,L,0,3,Monterrey,2.9,2,57,39578,José Corona,3/4/2003,Adonai Escobedo,Match Report,Leg 2 of 2; Monterrey won,20,7,15.2,1,0,0,Cruz Azul,2023
10/13/2022,21:06,Liga MX,Quarter-finals,Thu,Away,L,0,1,UANL,0.6,1.3,51,40487,Óscar Ustari,4-2-3-1,Fernando Hernández,Match Report,Leg 1 of 2,10,3,19.9,0,0,0,Pachuca,2023
10/13/2022,21:06,Liga MX,Quarter-finals,Thu,Home,W,1,0,Pachuca,1.3,0.6,49,40487,Guido Pizarro,4-2-3-1,Fernando Hernández,Match Report,Leg 1 of 2,8,2,17.7,0,1,1,UANL,2023
10/13/2022,19:06,Liga MX,Quarter-finals,Thu,Home,W,4,3,Santos,2.7,1.8,64,24161,Claudio Baeza,4/4/2002,Diego Montaño,Match Report,Leg 1 of 2,18,6,21,4,1,1,Toluca,2023
10/13/2022,19:06,Liga MX,Quarter-finals,Thu,Away,L,3,4,Toluca,1.8,2.7,36,24161,Carlos Acevedo,4/4/2002,Diego Montaño,Match Report,Leg 1 of 2,11,3,18.2,1,1,1,Santos Laguna,2023
10/12/2022,21:06,Liga MX,Quarter-finals,Wed,Away,D,0,0,Cruz Azul,0.6,0.4,46,24571,Celso Ortiz,4/4/2002,Victor Caceres,Match Report,Leg 1 of 2,9,1,19.4,0,0,0,Monterrey,2023
10/12/2022,21:06,Liga MX,Quarter-finals,Wed,Home,D,0,0,Monterrey,0.4,0.6,54,24571,José Corona,3/4/2003,Victor Caceres,Match Report,Leg 1 of 2,9,1,20.5,1,0,0,Cruz Azul,2023
10/12/2022,19:06,Liga MX,Quarter-finals,Wed,Away,W,6,1,Puebla,2.8,0.8,59,44471,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,20,11,17,0,0,0,America,2023
10/12/2022,19:06,Liga MX,Quarter-finals,Wed,Home,L,1,6,América,0.8,2.8,41,44471,Antony Silva,5/4/2001,Marco Ortíz,Match Report,Leg 1 of 2,6,1,16.8,0,0,0,Puebla,2023
10/9/2022,16:30,Liga MX,Reclassification,Sun,Away,D,1 (4),1 (5),Puebla,1.5,0.9,49,43135,Jesús Sánchez García,4/4/2002,Luis Santander,Match Report,Puebla won on penalty kicks following extra time,22,7,19.8,0,0,0,Guadalajara,2023
10/9/2022,16:30,Liga MX,Reclassification,Sun,Home,D,1 (5),1 (4),Guadalajara,0.9,1.5,51,43135,Antony Silva,5/4/2001,Luis Santander,Match Report,Puebla won on penalty kicks following extra time,14,2,18.5,2,0,0,Puebla,2023
10/9/2022,12:00,Liga MX,Reclassification,Sun,Home,W,3,0,FC Juárez,0.8,1,44,25069,Claudio Baeza,4/4/2002,Marco Ortíz,Match Report,,9,5,27.9,1,0,0,Toluca,2023
10/9/2022,12:00,Liga MX,Reclassification,Sun,Away,L,0,3,Toluca,1,0.8,56,25069,Alfredo Talavera,4/3/2003,Marco Ortíz,Match Report,,18,5,20.7,2,0,0,FC Juarez,2023
10/8/2022,21:15,Liga MX,Reclassification,Sat,Away,L,0,1,Cruz Azul,0.7,2.2,58,22291,Rodolfo Cota,4/4/2002,Fernando Guerrero,Match Report,,13,1,20.2,1,0,0,Leon,2023
10/8/2022,21:15,Liga MX,Reclassification,Sat,Home,W,1,0,León,2.2,0.7,42,22291,José Corona,3/4/2003,Fernando Guerrero,Match Report,,19,8,15.4,1,0,0,Cruz Azul,2023
10/8/2022,19:00,Liga MX,Reclassification,Sat,Home,W,2,0,Necaxa,0.8,0.5,51,36585,Guido Pizarro,4-4-1-1,César Arturo Ramos,Match Report,,12,5,17,1,0,0,UANL,2023
10/8/2022,19:00,Liga MX,Reclassification,Sat,Away,L,0,2,UANL,0.5,0.8,49,36585,Alexis Francisco Peña,4/4/2002,César Arturo Ramos,Match Report,,11,2,24.9,1,0,0,Necaxa,2023
10/2/2022,20:00,Liga MX,Apertura 2022 Regular Season,Sun,Home,D,2,2,Tijuana,1.8,0.7,57,24024,Luis Montes,4/4/2002,Luis Santander,Match Report,,17,6,19,1,0,0,Leon,2023
10/2/2022,20:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,D,2,2,León,0.7,1.8,43,24024,Lisandro López,4/3/2003,Luis Santander,Match Report,,6,2,13.8,0,0,0,Tijuana,2023
10/2/2022,18:05,Liga MX,Apertura 2022 Regular Season,Sun,Home,W,3,0,Mazatlán,2,1.4,55,14461,Carlos Acevedo,4/4/2002,Adonai Escobedo,Match Report,,12,5,17.5,0,1,1,Santos Laguna,2023
10/2/2022,18:05,Liga MX,Apertura 2022 Regular Season,Sun,Away,L,0,3,Santos,1.4,2,45,14461,Néstor Vidrio,4/4/2002,Adonai Escobedo,Match Report,,12,2,20.6,1,0,1,Mazatlan,2023
10/2/2022,12:00,Liga MX,Apertura 2022 Regular Season,Sun,Home,W,4,1,Querétaro,2.4,1.8,53,17402,Claudio Baeza,4/4/2002,Edgar Morales,Match Report,,11,4,22.2,0,2,2,Toluca,2023
10/2/2022,12:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,L,1,4,Toluca,1.8,2.4,47,17402,Ariel Nahuelpán,4/4/2002,Edgar Morales,Match Report,,14,2,16.6,0,0,1,Queretaro,2023
10/1/2022,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,L,1,2,Cruz Azul,0.6,0.9,48,35378,Jesús Sánchez García,4/3/2003,César Arturo Ramos,Match Report,,14,3,20.3,1,0,0,Guadalajara,2023
10/1/2022,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,2,1,Guadalajara,0.9,0.6,52,35378,José Corona,3/4/2003,César Arturo Ramos,Match Report,,12,4,20.6,1,0,0,Cruz Azul,2023
10/1/2022,19:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,L,0,1,Atlas,0.6,0.8,55,23649,Alexis Francisco Peña,4-2-3-1,Victor Caceres,Match Report,,14,2,20.1,0,0,0,Necaxa,2023
10/1/2022,19:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,1,0,Necaxa,0.8,0.6,45,23649,Hugo Nervo,5/3/2002,Victor Caceres,Match Report,,11,2,15,0,0,0,Atlas,2023
10/1/2022,17:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,D,0,0,Pachuca,0.5,1,43,36382,Celso Ortiz,4/4/2002,Fernando Hernández,Match Report,,12,4,22.2,1,0,0,Monterrey,2023
