date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season,result_num,team_new,opponent_new,gf_avg,ga_avg,sh_avg,sot_avg,dist_avg,pk_avg,pkatt_avg
2019-08-17,2023-04-12 21:06:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,2,Monterrey,0.7,1.5,42.0,39783.0,Alfredo Talavera,5/3/2002,Oscar Mejia,Match Report,,8,4,18.3,0.0,0,0,Toluca,2020,-1,Toluca,Monterrey,0.25,1.5,11.5,1.5,20.475,0.0,0.0
2019-08-25,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,Tijuana,1.3,0.9,47.0,1548.0,Alfredo Talavera,5/4/2001,Luis Santander,Match Report,,10,2,17.8,0.0,0,0,Toluca,2020,1,Toluca,Tijuana,0.25,1.5,9.5,2.0,19.6,0.0,0.0
2019-08-28,2023-04-12 21:00:00,Liga MX,Apertura 2019 Regular Season,Wed,Away,D,1,1,Necaxa,0.4,1.1,44.0,12716.0,Alfredo Talavera,5/3/2002,César Arturo Ramos,Match Report,,13,3,27.1,2.0,0,0,Toluca,2020,0,Toluca,Necaxa,0.5,1.25,8.75,2.0,18.9,0.0,0.0
2019-09-01,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,1,2,UNAM,0.2,1.7,47.0,20032.0,Alfredo Talavera,4/3/2003,Fernando Hernández,Match Report,,6,2,27.5,0.0,0,0,Toluca,2020,-1,Toluca,UNAM,0.75,1.0,10.0,2.75,19.575,0.0,0.0
2019-09-15,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,0,2,Morelia,1.2,1.4,50.0,15226.0,Alfredo Talavera,3/5/2002,Fernando Guerrero,Match Report,,15,2,23.7,0.0,0,0,Toluca,2020,-1,Toluca,Morelia,1.0,1.25,9.25,2.75,22.675,0.0,0.0
2019-09-20,2023-04-12 21:00:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,1,0,Atlas,1.2,1.6,26.0,19725.0,Alfredo Talavera,3/4/2003,Jorge Rojas,Match Report,,10,2,24.2,0.0,0,0,Toluca,2020,1,Toluca,Atlas,1.0,1.25,11.0,2.25,24.025,0.0,0.0
2019-09-26,2023-04-12 20:00:00,Liga MX,Apertura 2019 Regular Season,Thu,Home,W,3,1,Atlético,2.3,0.7,33.0,13535.0,Alfredo Talavera,3/5/2002,César Arturo Ramos,Match Report,,23,8,20.7,0.0,0,0,Toluca,2020,1,Toluca,Atletico,0.75,1.25,11.0,2.25,25.625,0.0,0.0
2019-09-29,2023-04-12 19:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,D,1,1,Veracruz,0.5,1.5,56.0,8698.0,Alfredo Talavera,4/4/2002,Luis Santander,Match Report,,12,4,19.6,0.0,0,0,Toluca,2020,0,Toluca,Veracruz,1.25,1.25,13.5,3.5,24.025,0.0,0.0
2019-10-06,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,D,1,1,Puebla,1.2,2.6,60.0,12533.0,Alfredo Talavera,5/4/2001,Adonai Escobedo,Match Report,,18,6,20.4,0.0,0,0,Toluca,2020,0,Toluca,Puebla,1.25,1.0,15.0,4.0,22.049999999999997,0.0,0.0
2019-10-27,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,Pachuca,1.6,1.8,34.0,14096.0,Alfredo Talavera,4-2-3-1,Roberto García,Match Report,,12,4,17.6,0.0,0,0,Toluca,2020,1,Toluca,Pachuca,1.5,0.75,15.75,5.0,21.225,0.0,0.0
2019-10-30,2023-04-12 21:00:00,Liga MX,Apertura 2019 Regular Season,Wed,Away,L,0,1,UANL,0.2,1.3,20.0,37653.0,Alfredo Talavera,4-2-3-1,Eduardo Basulto,Match Report,,3,1,23.4,0.0,0,0,Toluca,2020,-1,Toluca,UANL,1.75,0.75,16.25,5.5,19.575000000000003,0.0,0.0
2019-11-03,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,1,3,Guadalajara,0.3,2.3,42.0,23153.0,Alfredo Talavera,4/4/2002,Fernando Guerrero,Match Report,,7,2,18.3,0.0,0,0,Toluca,2020,-1,Toluca,Guadalajara,1.0,0.75,11.25,3.75,20.25,0.0,0.0
2019-11-09,2023-04-12 21:00:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,4,León,0.5,2.2,26.0,20324.0,Alfredo Talavera,3/5/2002,Marco Antonio Nava,Match Report,,7,5,15.2,0.0,0,0,Toluca,2020,-1,Toluca,Leon,1.0,1.25,10.0,3.25,19.925,0.0,0.0
2019-11-24,2023-04-12 12:00:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,D,2,2,Santos,0.8,1.2,42.0,13829.0,Alfredo Talavera,4-1-2-1-2,Fernando Hernández,Match Report,,11,3,23.5,0.0,0,0,Toluca,2020,0,Toluca,Santos,0.75,2.0,7.25,3.0,18.625,0.0,0.0
2020-01-10,2023-04-12 21:00:00,Liga MX,Clausura 2020 Regular Season,Fri,Away,W,1,0,Morelia,0.7,0.7,24.0,22097.0,Alfredo Talavera,4-2-3-1,Jorge Rojas,Match Report,,9,6,18.9,0.0,0,0,Toluca,2020,1,Toluca,Morelia,0.75,2.5,7.0,2.75,20.1,0.0,0.0
2020-01-19,2023-04-12 12:00:00,Liga MX,Clausura 2020 Regular Season,Sun,Home,L,2,3,Necaxa,0.8,2.2,53.0,17959.0,Alfredo Talavera,4-2-3-1,Diego Montaño,Match Report,,16,6,20.7,1.0,0,0,Toluca,2020,-1,Toluca,Necaxa,1.0,2.25,8.5,4.0,18.975,0.0,0.0
2020-01-25,2023-04-12 21:05:00,Liga MX,Clausura 2020 Regular Season,Sat,Away,D,2,2,Guadalajara,1.6,1.4,56.0,36785.0,Alfredo Talavera,4-2-3-1,Óscar Macias,Match Report,,17,4,18.8,1.0,0,0,Toluca,2020,0,Toluca,Guadalajara,1.25,2.25,10.75,5.0,19.575,0.0,0.0
2020-02-02,2023-04-12 12:00:00,Liga MX,Clausura 2020 Regular Season,Sun,Home,D,3,3,Cruz Azul,1.3,2.2,56.0,21802.0,Alfredo Talavera,4-2-3-1,Fernando Hernández,Match Report,,20,6,22.8,4.0,0,0,Toluca,2020,0,Toluca,Cruz Azul,1.75,1.75,13.25,4.75,20.475,0.0,0.0
2020-02-07,2023-04-12 19:10:00,Liga MX,Clausura 2020 Regular Season,Fri,Away,D,1,1,Tijuana,0.8,1.9,47.0,26933.0,Alfredo Talavera,4-2-3-1,César Arturo Ramos,Match Report,,9,2,20.9,0.0,0,0,Toluca,2020,0,Toluca,Tijuana,2.0,2.0,15.5,5.5,20.3,0.0,0.0
2020-02-15,2023-04-12 17:00:00,Liga MX,Clausura 2020 Regular Season,Sat,Home,L,2,3,UNAM,1.8,2.6,43.0,22771.0,Alfredo Talavera,4-2-3-1,Eduardo Basulto,Match Report,,10,4,17.9,2.0,0,0,Toluca,2020,-1,Toluca,UNAM,2.0,2.25,15.5,4.5,20.8,0.0,0.0
2020-02-21,2023-04-12 21:00:00,Liga MX,Clausura 2020 Regular Season,Fri,Away,L,0,2,Puebla,1.1,2.2,50.0,20640.0,Alfredo Talavera,4-2-3-1,Fernando Guerrero,Match Report,,13,3,16.0,0.0,0,0,Toluca,2020,-1,Toluca,Puebla,2.0,2.25,14.0,4.0,20.099999999999998,0.0,0.0
2020-02-28,2023-04-12 19:00:00,Liga MX,Clausura 2020 Regular Season,Fri,Home,W,2,0,Monterrey,0.7,1.9,42.0,16795.0,Alfredo Talavera,4-2-3-1,César Arturo Ramos,Match Report,,7,4,25.8,1.0,0,0,Toluca,2020,1,Toluca,Monterrey,1.5,2.25,13.0,3.75,19.4,0.0,0.0
2020-03-06,2023-04-12 19:00:00,Liga MX,Clausura 2020 Regular Season,Fri,Away,D,1,1,Querétaro,1.3,1.2,45.0,18893.0,Alfredo Talavera,4/3/2003,Marco Antonio Nava,Match Report,,14,3,21.5,3.0,0,0,Toluca,2020,0,Toluca,Queretaro,1.25,1.5,9.75,3.25,20.15,0.0,0.0
2020-03-15,2023-04-12 12:00:00,Liga MX,Clausura 2020 Regular Season,Sun,Home,L,2,3,Atlas,2.3,2.1,58.0,,Alfredo Talavera,4-2-3-1,Luis Santander,Match Report,,18,4,24.7,1.0,1,2,Toluca,2020,-1,Toluca,Atlas,1.25,1.5,11.0,3.5,20.299999999999997,0.0,0.0
2020-07-28,2023-04-12 19:00:00,Liga MX,Guardianes 2020 Regular Season,Tue,Away,L,1,3,Monterrey,1.7,2.0,52.0,,Rubens Sambueza,4/4/2002,Alejandro Funk,Match Report,,11,4,19.7,1.0,0,0,Toluca,2021,-1,Toluca,Monterrey,1.25,1.5,13.0,3.5,22.0,0.25,0.5
2020-08-02,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,2,Atlético,2.6,3.2,45.0,,Rubens Sambueza,5/3/2002,Diego Montaño,Match Report,,15,9,13.8,1.0,0,0,Toluca,2021,1,Toluca,Atletico,1.5,1.75,12.5,3.75,22.925,0.25,0.5
2020-08-07,2023-04-12 20:30:00,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,1,2,Mazatlán,2.2,0.5,56.0,,Rubens Sambueza,5/3/2002,Oscar Mejia,Match Report,,18,7,15.8,1.0,0,0,Toluca,2021,-1,Toluca,Mazatlan,1.75,2.25,14.5,5.0,19.925,0.25,0.5
2020-08-13,2023-04-12 19:00:00,Liga MX,Guardianes 2020 Regular Season,Thu,Away,W,2,1,Atlas,2.7,1.5,38.0,,Rubens Sambueza,4-1-2-1-2,Luis Santander,Match Report,,10,5,23.8,0.0,2,2,Toluca,2021,1,Toluca,Atlas,1.75,2.5,15.5,6.0,18.5,0.25,0.5
2020-08-16,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,2,UANL,1.5,1.4,49.0,,Rubens Sambueza,4-1-2-1-2,Jorge Rojas,Match Report,,9,3,14.7,0.0,0,0,Toluca,2021,1,Toluca,UANL,1.75,2.0,13.5,6.25,18.275,0.5,0.5
2020-08-23,2023-04-12 17:30:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,1,0,Guadalajara,0.9,1.8,46.0,,Rubens Sambueza,4/4/2002,Marco Antonio Nava,Match Report,,14,5,21.9,1.0,0,0,Toluca,2021,1,Toluca,Guadalajara,2.25,1.75,13.0,6.0,17.025,0.5,0.5
2020-08-28,2023-04-12 19:30:00,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,1,4,Puebla,2.1,2.4,57.0,,Rubens Sambueza,4/4/2002,Eduardo Basulto,Match Report,,22,12,19.9,1.0,0,0,Toluca,2021,-1,Toluca,Puebla,1.75,1.25,12.75,5.0,19.05,0.5,0.5
2020-09-03,2023-04-12 19:00:00,Liga MX,Guardianes 2020 Regular Season,Thu,Away,L,1,4,Querétaro,0.8,2.3,57.0,,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,,16,1,17.4,1.0,0,0,Toluca,2021,-1,Toluca,Queretaro,1.75,1.75,13.75,6.25,20.075,0.5,0.5
2020-09-08,2023-04-12 19:00:00,Liga MX,Guardianes 2020 Regular Season,Tue,Home,L,0,1,FC Juárez,1.0,1.1,57.0,,Rubens Sambueza,4/4/2002,Oscar Mejia,Match Report,,18,7,20.4,2.0,0,0,Toluca,2021,-1,Toluca,FC Juarez,1.5,2.5,15.25,5.25,18.475,0.0,0.0
2020-09-12,2023-04-12 21:00:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,1,1,América,0.8,0.9,32.0,,Rubens Sambueza,4/4/2002,Fernando Guerrero,Match Report,,10,3,18.5,1.0,0,0,Toluca,2021,0,Toluca,America,0.75,2.25,17.5,6.25,19.9,0.0,0.0
2020-09-20,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,L,1,2,Santos,1.1,1.4,55.0,,Rubens Sambueza,5/4/2001,Adonai Escobedo,Match Report,,9,4,21.1,2.0,0,0,Toluca,2021,-1,Toluca,Santos,0.75,2.5,16.5,5.75,19.049999999999997,0.0,0.0
2020-09-24,2023-04-12 21:00:00,Liga MX,Guardianes 2020 Regular Season,Thu,Away,D,0,0,Pachuca,0.5,1.7,39.0,,Rubens Sambueza,4-4-1-1,Fernando Hernández,Match Report,,5,1,20.7,0.0,0,0,Toluca,2021,0,Toluca,Pachuca,0.75,2.0,13.25,3.75,19.35,0.0,0.0
2020-10-04,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,2,0,Cruz Azul,1.1,2.4,34.0,,Rubens Sambueza,3-4-1-2,César Arturo Ramos,Match Report,,12,2,23.3,0.0,0,0,Toluca,2021,1,Toluca,Cruz Azul,0.5,1.0,10.5,3.75,20.175,0.0,0.0
2020-10-18,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,0,1,UNAM,2.1,1.0,46.0,,Rubens Sambueza,5/3/2002,Luis Santander,Match Report,,12,4,15.0,0.0,0,0,Toluca,2021,-1,Toluca,UNAM,1.0,0.75,9.0,2.5,20.9,0.0,0.0
2020-10-25,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,2,0,Tijuana,1.9,1.2,45.0,,Rubens Sambueza,5/3/2002,Fernando Guerrero,Match Report,,15,4,17.1,2.0,0,0,Toluca,2021,1,Toluca,Tijuana,0.75,0.75,9.5,2.75,20.025,0.0,0.0
2020-10-30,2023-04-12 19:30:00,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,2,3,Necaxa,0.6,2.7,47.0,,Rubens Sambueza,5/3/2002,Fernando Hernández,Match Report,,7,2,18.3,1.0,0,0,Toluca,2021,-1,Toluca,Necaxa,1.0,0.25,11.0,2.75,19.025,0.0,0.0
2020-11-08,2023-04-12 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,2,2,León,1.3,1.5,53.0,,Antonio Ríos,5/4/2001,Diego Montaño,Match Report,,11,5,20.4,0.0,1,1,Toluca,2021,0,Toluca,Leon,1.5,1.0,11.5,3.0,18.425,0.0,0.0
2020-11-22,2023-04-12 19:00:00,Liga MX,Reclassification,Sun,Away,L,1,2,UANL,0.3,1.7,54.0,,Rubens Sambueza,5/3/2002,Fernando Hernández,Match Report,,7,2,22.5,2.0,0,0,Toluca,2021,-1,Toluca,UANL,1.5,1.5,11.25,3.75,17.7,0.25,0.25
2021-01-10,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,1,Querétaro,1.2,1.3,44.0,,Rubens Sambueza,4/4/2002,Adalid Maganda,Match Report,,9,4,18.4,1.0,0,0,Toluca,2021,1,Toluca,Queretaro,1.75,1.75,10.0,3.25,19.575,0.25,0.25
2021-01-16,2023-04-12 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,1,1,Guadalajara,0.4,1.2,40.0,,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,,8,2,22.4,0.0,0,0,Toluca,2021,0,Toluca,Guadalajara,2.0,2.0,8.5,3.25,19.9,0.25,0.25
2021-01-24,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,0,Necaxa,2.2,1.1,56.0,,Rubens Sambueza,4-2-3-1,Jorge Rojas,Match Report,,19,7,19.0,1.0,1,1,Toluca,2021,1,Toluca,Necaxa,1.75,1.5,8.75,3.25,20.925,0.25,0.25
2021-01-30,2023-04-12 19:06:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,2,3,Tijuana,0.4,2.5,46.0,,Rubens Sambueza,4-1-4-1,Fernando Guerrero,Match Report,,8,4,22.5,1.0,0,0,Toluca,2021,-1,Toluca,Tijuana,1.75,1.0,10.75,3.75,20.575,0.25,0.25
2021-02-07,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,4,1,Mazatlán,1.3,0.4,51.0,,Rubens Sambueza,4/4/2002,Marco Antonio Nava,Match Report,,15,8,17.5,2.0,0,0,Toluca,2021,1,Toluca,Mazatlan,2.0,1.25,11.0,4.25,20.575,0.25,0.25
2021-02-14,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,1,0,UNAM,2.5,0.6,53.0,,Rubens Sambueza,4/4/2002,Luis Santander,Match Report,,13,4,22.4,1.0,0,0,Toluca,2021,1,Toluca,UNAM,2.25,1.25,12.5,5.25,20.35,0.25,0.25
2021-02-20,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,2,3,Cruz Azul,1.6,2.0,58.0,,Rubens Sambueza,4/4/2002,Óscar Macias,Match Report,,9,1,22.1,0.0,1,1,Toluca,2021,-1,Toluca,Cruz Azul,2.25,1.0,13.75,5.75,20.349999999999998,0.25,0.25
2021-02-27,2023-04-12 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,0,0,Atlas,0.4,1.2,62.0,,Rubens Sambueza,4-2-3-1,Eduardo Basulto,Match Report,,10,1,24.1,0.0,0,0,Toluca,2021,0,Toluca,Atlas,2.25,1.75,11.25,4.25,21.125,0.25,0.25
2021-03-02,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Tue,Away,W,1,0,UANL,0.5,1.1,35.0,,Rubens Sambueza,4/3/2003,Marco Antonio Nava,Match Report,,6,1,25.2,0.0,0,0,Toluca,2021,1,Toluca,UANL,1.75,1.0,11.75,3.5,21.525,0.25,0.25
2021-03-05,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,Atlético,2.2,0.9,54.0,,Rubens Sambueza,4-2-3-1,Fernando Hernández,Match Report,,13,3,16.3,1.0,0,1,Toluca,2021,0,Toluca,Atletico,1.0,0.75,9.5,1.75,23.45,0.25,0.25
2021-03-14,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,0,2,Pachuca,0.4,2.6,50.0,,José Juan Vázquez,4/4/2002,Erick Yair Miranda,Match Report,,8,0,17.0,0.0,0,0,Toluca,2021,-1,Toluca,Pachuca,0.75,0.75,9.5,1.5,21.925,0.25,0.5
2021-03-21,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,4,4,Puebla,1.8,3.0,57.0,,Antonio Ríos,4/3/2003,Luis Santander,Match Report,,11,4,17.9,0.0,1,1,Toluca,2021,0,Toluca,Puebla,0.25,0.5,9.25,1.25,20.65,0.0,0.25
2021-04-04,2023-04-12 21:05:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,1,2,León,0.5,3.1,37.0,,Rubens Sambueza,4/3/2003,Diego Montaño,Match Report,,4,1,12.2,0.0,0,0,Toluca,2021,-1,Toluca,Leon,1.25,1.5,9.5,2.0,19.1,0.25,0.5
2021-04-11,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,1,2,Monterrey,1.8,1.6,68.0,,Rubens Sambueza,4/3/2003,Fernando Guerrero,Match Report,,16,5,20.9,0.0,0,0,Toluca,2021,-1,Toluca,Monterrey,1.25,2.0,9.0,2.0,15.85,0.25,0.5
2021-04-18,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,1,3,Santos,1.1,2.1,55.0,,Rubens Sambueza,4/3/2003,Luis Santander,Match Report,,16,5,18.8,0.0,0,0,Toluca,2021,-1,Toluca,Santos,1.5,2.5,9.75,2.5,17.0,0.25,0.25
2021-04-25,2023-04-12 17:30:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,1,América,1.5,1.9,39.0,,Rubens Sambueza,4/4/2002,Óscar Macias,Match Report,,11,4,19.8,0.0,0,0,Toluca,2021,1,Toluca,America,1.75,2.75,11.75,3.75,17.45,0.25,0.25
2021-04-30,2023-04-12 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,FC Juárez,0.6,0.8,52.0,,Rubens Sambueza,4/4/2002,Eduardo Basulto,Match Report,,13,1,18.5,1.0,0,0,Toluca,2021,-1,Toluca,FC Juarez,1.5,2.0,11.75,3.75,17.925,0.0,0.0
2021-05-09,2023-04-12 19:00:00,Liga MX,Reclassification,Sun,Away,D,,,León,0.8,1.8,41.0,7637.0,Rubens Sambueza,4-2-3-1,Luis Santander,Match Report,Toluca won on penalty kicks following extra time,7,4,19.1,0.0,0,0,Toluca,2021,0,Toluca,Leon,1.25,1.75,14.0,3.75,19.5,0.0,0.0
2021-08-06,2023-04-12 19:06:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,W,2,0,Tijuana,0.8,0.9,40.0,5333.0,Rubens Sambueza,4-2-3-1,Diego Montaño,Match Report,,9,6,21.1,0.0,0,0,Toluca,2022,1,Toluca,Tijuana,2.25,1.5,11.75,3.75,23.15,0.75,1.25
2021-08-14,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,4,Cruz Azul,0.8,1.3,46.0,8588.0,Rubens Sambueza,4-2-3-1,Fernando Guerrero,Match Report,,14,5,22.8,1.0,0,0,Toluca,2022,-1,Toluca,Cruz Azul,2.25,1.25,12.5,5.0,21.05,0.25,0.75
2021-08-17,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,D,2,2,Mazatlán,1.6,0.6,67.0,,Rubens Sambueza,4-2-3-1,Saul Silva,Match Report,,10,3,20.3,1.0,1,1,Toluca,2022,0,Toluca,Mazatlan,2.0,1.5,13.25,5.75,21.625,0.25,0.75
2021-08-21,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,0,0,Atlas,2.4,1.5,42.0,7239.0,Rubens Sambueza,4-2-3-1,Marco Ortíz,Match Report,,14,1,19.6,1.0,0,0,Toluca,2022,0,Toluca,Atlas,1.75,1.75,12.0,5.25,21.525,0.25,0.5
2021-08-29,2023-04-12 12:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,2,1,UNAM,2.5,1.3,66.0,9566.0,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,,21,6,15.0,0.0,0,0,Toluca,2022,1,Toluca,UNAM,1.0,1.5,11.75,3.75,20.950000000000003,0.25,0.25
2021-09-13,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Mon,Away,W,2,1,Pachuca,0.6,1.5,52.0,,Rubens Sambueza,4-2-3-1,Oscar Mejia,Match Report,,13,3,26.3,1.0,0,0,Toluca,2022,1,Toluca,Pachuca,1.0,1.75,14.75,3.75,19.425,0.25,0.25
2021-09-18,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,3,1,América,2.0,1.2,43.0,10297.0,Rubens Sambueza,4/4/2002,Jorge Rojas,Match Report,,10,4,16.1,0.0,0,1,Toluca,2022,1,Toluca,America,1.5,1.0,14.5,3.25,20.3,0.25,0.25
2021-09-22,2023-04-12 19:06:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,L,0,2,Monterrey,1.4,2.8,50.0,19836.0,Rubens Sambueza,4/4/2002,Erick Miranda,Match Report,,12,6,23.9,1.0,0,0,Toluca,2022,-1,Toluca,Monterrey,1.75,0.75,14.5,3.5,19.25,0.0,0.25
2021-09-26,2023-04-12 12:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,L,1,2,Atlético,2.4,1.9,69.0,6833.0,Rubens Sambueza,4/3/2003,Luis Santander,Match Report,,19,2,16.8,0.0,1,1,Toluca,2022,-1,Toluca,Atletico,1.75,1.25,14.0,4.75,20.325,0.0,0.25
2021-10-03,2023-04-12 12:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,D,1,1,Querétaro,1.6,1.8,57.0,6585.0,Rubens Sambueza,3/4/2003,Oscar Mejia,Match Report,,19,2,17.1,1.0,0,0,Toluca,2022,0,Toluca,Queretaro,1.5,1.5,13.5,3.75,20.775,0.25,0.5
2021-10-17,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,2,Guadalajara,0.4,0.8,48.0,15019.0,Rubens Sambueza,3/4/2003,Fernando Hernández,Match Report,,8,1,27.5,0.0,0,0,Toluca,2022,-1,Toluca,Guadalajara,1.25,1.5,15.0,3.5,18.475,0.25,0.5
2021-10-20,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,D,1,1,Necaxa,0.8,1.3,41.0,10090.0,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,,11,3,15.2,0.0,0,0,Toluca,2022,0,Toluca,Necaxa,0.5,1.75,14.5,2.75,21.325,0.25,0.25
2021-10-24,2023-04-12 19:06:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,2,2,Santos,1.2,2.4,38.0,12511.0,José Juan Vázquez,5/4/2001,Jorge Rojas,Match Report,,12,7,19.2,0.0,0,0,Toluca,2022,0,Toluca,Santos,0.75,1.5,14.25,2.0,19.15,0.25,0.25
2021-10-31,2023-04-12 12:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,D,0,0,León,0.3,1.0,47.0,11210.0,Rubens Sambueza,4/4/2002,Marco Ortíz,Match Report,,7,1,22.5,0.0,0,0,Toluca,2022,0,Toluca,Leon,1.0,1.5,12.5,3.25,19.75,0.0,0.0
2021-11-05,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,L,0,1,Puebla,1.2,1.9,56.0,16136.0,José Juan Vázquez,4-2-3-1,Jorge Pérez,Match Report,,11,2,24.0,3.0,0,0,Toluca,2022,-1,Toluca,Puebla,0.75,1.25,9.5,3.0,21.099999999999998,0.0,0.0
2021-11-21,2023-04-12 17:00:00,Liga MX,Reclassification,Sun,Home,L,1,2,UNAM,1.9,1.6,58.0,22595.0,Rubens Sambueza,4/4/2002,Fernando Hernández,Match Report,,11,2,22.0,0.0,1,1,Toluca,2022,-1,Toluca,UNAM,0.75,1.0,10.25,3.25,20.224999999999998,0.0,0.0
2022-01-10,2023-04-12 21:00:00,Liga MX,Clausura 2022 Regular Season,Mon,Away,L,0,5,UNAM,0.3,3.5,53.0,8493.0,Alexis Canelo,3/4/2003,Diego Montaño,Match Report,,5,2,16.1,0.0,0,0,Toluca,2022,-1,Toluca,UNAM,0.75,1.25,10.25,3.0,21.924999999999997,0.25,0.25
2022-01-16,2023-04-12 12:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Home,W,3,1,Santos,2.2,1.0,51.0,10023.0,Alexis Canelo,4-2-3-1,César Arturo Ramos,Match Report,,13,5,16.7,2.0,0,0,Toluca,2022,1,Toluca,Santos,0.25,2.0,8.5,1.75,21.150000000000002,0.25,0.25
2022-01-21,2023-04-12 20:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,W,2,1,Mazatlán,1.1,1.3,68.0,8517.0,Alexis Canelo,4-2-3-1,Óscar Macias,Match Report,,10,3,21.4,0.0,1,1,Toluca,2022,1,Toluca,Mazatlan,1.0,2.25,10.0,2.75,19.700000000000003,0.25,0.25
2022-02-12,2023-04-12 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,1,0,Atlético,0.3,2.4,41.0,5574.0,Alexis Canelo,4-2-3-1,Daniel Quintero,Match Report,,7,2,24.2,2.0,0,0,Toluca,2022,1,Toluca,Atletico,1.5,2.25,9.75,3.0,19.05,0.5,0.5
